0.641868, 0.000000,
0.649080, 0.000000,
0.656456, 0.000000,
0.664001, 0.000000,
0.671722, 0.000000,
0.679625, 0.000000,
0.687716, 0.000000,
0.696001, 0.000000,
0.704489, 0.000000,
0.713187, 0.000000,
0.722101, 0.000000,
0.731242, 0.000000,
0.740617, 0.000000,
0.750235, 0.000000,
0.760107, 0.000000,
0.770241, 0.000000,
0.780650, 0.000000,
0.791344, 0.000000,
0.802335, 0.000000,
0.813635, 0.000000,
0.825259, 0.000000,
0.837219, 0.000000,
0.849531, 0.000000,
0.862211, 0.000000,
0.875274, 0.000000,
0.888740, 0.000000,
0.902627, 0.000000,
0.916954, 0.000000,
0.931744, 0.000000,
0.947018, 0.000000,
0.962802, 0.000000,
0.979120, 0.000000,
0.996002, 0.000060,
1.013476, 0.000000,
1.031573, 0.000034,
1.050329, 0.000208,
1.069780, 0.000062,
1.089964, 0.002546,
1.110925, 0.000848,
1.132708, 0.006860,
1.155362, 0.029882,
1.178941, 0.061150,
1.203502, 0.077124,
1.229109, 0.089435,
1.255828, 0.106912,
1.283736, 0.120723,
1.312912, 0.134195,
1.343444, 0.151032,
1.375431, 0.162081,
1.408978, 0.179794,
1.444203, 0.191985,
1.481234, 0.209968,
1.520213, 0.225639,
1.561300, 0.240780,
1.604670, 0.257110,
1.650517, 0.272754,
1.699062, 0.289030,
1.750549, 0.303702,
1.805253, 0.322600,
1.863487, 0.340828,
1.925604, 0.355369,
1.992004, 0.373664,
2.063147, 0.389064,
2.139560, 0.407845,
2.221850, 0.425262,
2.310724, 0.444038,
2.407004, 0.461191,
2.511657, 0.482999,
2.625823, 0.499544,
2.750862, 0.520103,
2.888405, 0.539569,
3.040427, 0.558800,
3.209339, 0.579892,
3.398124, 0.600255,
3.610507, 0.621168,
3.851207, 0.639661,
4.126293, 0.662628,
4.443701, 0.682779,
4.814009, 0.704995,
5.251646, 0.727642,
5.776811, 0.750570,
6.418679, 0.773070,
7.221013, 0.797275,
8.252587, 0.821919,
9.628018, 0.845050,
11.553622, 0.868977,
14.442027, 0.894752,
19.256036, 0.919324,
28.884054, 0.946530,
