0.632169, 0.000000,
0.639272, 0.000000,
0.646536, 0.000000,
0.653968, 0.000000,
0.661572, 0.000000,
0.669355, 0.000000,
0.677324, 0.000000,
0.685484, 0.000000,
0.693844, 0.000000,
0.702410, 0.000000,
0.711190, 0.000000,
0.720193, 0.000000,
0.729426, 0.000000,
0.738899, 0.000000,
0.748621, 0.000000,
0.758603, 0.000000,
0.768854, 0.000000,
0.779386, 0.000000,
0.790211, 0.000000,
0.801341, 0.000000,
0.812789, 0.000000,
0.824568, 0.000000,
0.836694, 0.000000,
0.849182, 0.000000,
0.862049, 0.000000,
0.875311, 0.000000,
0.888988, 0.000000,
0.903099, 0.000000,
0.917665, 0.000000,
0.932708, 0.000000,
0.948254, 0.000060,
0.964326, 0.000000,
0.980952, 0.000000,
0.998162, 0.000000,
1.015986, 0.000000,
1.034458, 0.000671,
1.053615, 0.000002,
1.073495, 0.000442,
1.094139, 0.000525,
1.115592, 0.003040,
1.137904, 0.000431,
1.161127, 0.027048,
1.185317, 0.047591,
1.210536, 0.083888,
1.236852, 0.097519,
1.264338, 0.113957,
1.293073, 0.122991,
1.323144, 0.136218,
1.354648, 0.154818,
1.387688, 0.171686,
1.422380, 0.186998,
1.458852, 0.201920,
1.497242, 0.219915,
1.537708, 0.232025,
1.580423, 0.249918,
1.625577, 0.263526,
1.673389, 0.285504,
1.724097, 0.302023,
1.777975, 0.313789,
1.835329, 0.334194,
1.896507, 0.352272,
1.961904, 0.368413,
2.031972, 0.386159,
2.107230, 0.403746,
2.188277, 0.421639,
2.275808, 0.442153,
2.370634, 0.461605,
2.473705, 0.479235,
2.586146, 0.498290,
2.709296, 0.518837,
2.844761, 0.539047,
2.994485, 0.559172,
3.160845, 0.577837,
3.346777, 0.600689,
3.555951, 0.620179,
3.793014, 0.641235,
4.063944, 0.663096,
4.376555, 0.684756,
4.741268, 0.706576,
5.172292, 0.729007,
5.689521, 0.752884,
6.321690, 0.775315,
7.111901, 0.798204,
8.127887, 0.822540,
9.482535, 0.846283,
11.379042, 0.869906,
14.223803, 0.895033,
18.965070, 0.920485,
28.447605, 0.946228,
