0.593965, 0.000000,
0.600638, 0.000000,
0.607464, 0.000000,
0.614446, 0.000000,
0.621591, 0.000000,
0.628904, 0.000000,
0.636391, 0.000000,
0.644058, 0.000000,
0.651912, 0.000000,
0.659961, 0.000000,
0.668210, 0.000000,
0.676669, 0.000000,
0.685344, 0.000000,
0.694244, 0.000000,
0.703379, 0.000000,
0.712758, 0.000000,
0.722389, 0.000000,
0.732285, 0.000000,
0.742456, 0.000000,
0.752913, 0.000000,
0.763669, 0.000000,
0.774736, 0.000000,
0.786130, 0.000000,
0.797863, 0.000000,
0.809952, 0.000000,
0.822413, 0.000000,
0.835263, 0.000000,
0.848521, 0.000000,
0.862207, 0.000000,
0.876341, 0.000000,
0.890947, 0.000000,
0.906048, 0.000000,
0.921669, 0.000000,
0.937839, 0.000000,
0.954586, 0.000000,
0.971942, 0.000000,
0.989941, 0.000000,
1.008619, 0.000000,
1.028016, 0.000000,
1.048173, 0.000000,
1.069136, 0.000000,
1.090955, 0.000000,
1.113684, 0.000000,
1.137379, 0.000000,
1.162105, 0.000000,
1.187929, 0.000000,
1.214928, 0.001463,
1.243182, 0.000000,
1.272781, 0.000019,
1.303825, 0.000000,
1.336420, 0.000000,
1.370688, 0.000854,
1.406758, 0.006221,
1.444779, 0.004997,
1.484911, 0.003938,
1.527338, 0.022329,
1.572259, 0.021862,
1.619903, 0.041551,
1.670525, 0.014408,
1.724413, 0.053853,
1.781894, 0.043852,
1.843338, 0.067447,
1.909172, 0.081689,
1.979882, 0.085297,
2.056031, 0.096800,
2.138273, 0.115627,
2.227367, 0.125550,
2.324209, 0.131761,
2.429855, 0.149959,
2.545563, 0.157254,
2.672841, 0.175486,
2.813516, 0.192537,
2.969823, 0.216017,
3.144518, 0.238087,
3.341051, 0.260686,
3.563788, 0.289114,
3.818344, 0.309454,
4.112063, 0.333677,
4.454734, 0.369928,
4.859710, 0.405862,
5.345681, 0.438801,
5.939646, 0.481591,
6.682102, 0.522361,
7.636688, 0.566667,
8.909469, 0.618941,
10.691363, 0.666920,
13.364203, 0.728364,
17.818938, 0.787878,
26.728407, 0.854001,
